player_id,player_name,firstname,lastname,number,position,age,birth_date,birth_place,birth_country,nationality,height,weight,injured,rating,Our_rating,team_id,team_name,league_id,league,season,captain,shots/total,shots/on,goals/total,goals/conceded,goals/assists,goals/saves,passes/total,passes/key,passes/accuracy,tackles/total,tackles/blocks,tackles/interceptions,duels/total,duels/won,dribbles/attempts,dribbles/success,fouls/drawn,fouls/committed,cards/yellow,cards/yellowred,cards/red,penalty/won,penalty/commited,penalty/success,penalty/missed,penalty/saved,games/appearences,games/minutes_played,games/lineups,substitutes/in,substitutes/out,substitutes/bench
3398,G. Bong,Ga\u00ebtan,Bong Songo,,Defender,32,25\/04\/1988,Sakbayeme,Cameroon,Cameroon,187 cm,74 kg,,6.716,6.5645855311910175,51,Brighton,37,Premier League,2017-2018,0,4,1,0,0,0,0,545,9,68,38,6,41,174,96,29,16,13,16,2,0,0,0,0,0,0,0,25,2238,25,0,2,2
18972,A. Knockaert,Anthony,Knockaert,,Midfielder,29,20\/11\/1991,Roubaix,France,France,172 cm,69 kg,,6.933333,6.958169121916061,51,Brighton,37,Premier League,2017-2018,0,46,12,3,0,1,0,820,32,80,39,3,23,278,139,94,62,23,22,4,0,1,0,0,0,0,0,33,2425,27,6,10,7
19593,T. Hemed,Tomer,Hemed,,Attacker,34,02\/05\/1987,Haifa,Israel,Israel,186 cm,80 kg,,6.65625,6.668389619169326,51,Brighton,37,Premier League,2017-2018,0,17,7,2,0,2,0,146,3,62,7,1,2,222,93,17,7,13,10,0,0,0,0,0,0,0,0,16,848,9,7,6,13
24819,U. H\u00fcnemeier,Uwe,H\u00fcnemeier,,Defender,35,09\/01\/1986,G\u00fctersloh,Germany,Germany,189 cm,85 kg,,6.5,6.697822831810871,51,Brighton,37,Premier League,2017-2018,0,0,0,0,0,0,0,1,0,25,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,1,0,10
18971,Beram Kayal,Beram,Kayal,,Midfielder,32,02\/05\/1988,Jadeidi,Israel,Israel,178 cm,74 kg,,6.544444,6.736585199717201,51,Brighton,37,Premier League,2017-2018,0,4,1,0,0,0,0,180,12,77,19,4,12,100,47,10,5,15,14,2,0,0,0,0,0,0,0,19,739,8,11,5,18
35672,L. Ulloa,Jos\u00e9 Leonardo,Ulloa,,Attacker,35,26\/07\/1986,General Roca,Argentina,Argentina,188 cm,89 kg,,6.655555000000001,6.725879661693051,51,Brighton,37,Premier League,2017-2018,0,2,1,1,0,0,0,83,7,63,3,0,0,91,29,4,3,3,7,0,0,0,0,0,0,0,0,10,261,2,8,2,11
18977,D. Stephens,Dale,Stephens,,Midfielder,32,12\/06\/1989,Bolton,England,England,169 cm,71 kg,,6.877777,6.646302311995579,51,Brighton,37,Premier League,2017-2018,0,19,2,0,0,3,0,1472,17,82,103,16,63,351,166,23,18,17,50,6,0,0,0,1,0,0,0,36,3240,36,0,0,0
2741,M. Ryan,Mathew,Ryan,,Goalkeeper,29,08\/04\/1992,Plumpton,Australia,Australia,184 cm,82 kg,,6.821052000000001,6.278907029422725,51,Brighton,37,Premier League,2017-2018,0,0,0,0,54,0,124,505,0,48,0,0,3,15,12,0,0,1,0,0,0,0,0,0,0,0,2,38,3420,38,0,0,0
18963,L. Dunk,Lewis,Dunk,,Defender,30,21\/11\/1991,Brighton,England,England,192 cm,88 kg,,7.139473,6.913344924415327,51,Brighton,37,Premier League,2017-2018,15,27,9,1,0,1,0,1171,11,76,67,58,71,353,212,13,10,17,36,7,0,0,0,0,0,0,0,38,3420,38,0,0,0
18970,P. Gro\u00df,Pascal,Gro\u00df,,Midfielder,30,15\/06\/1991,Mannheim,Germany,Germany,181 cm,78 kg,,7.205263,7.572301057250137,51,Brighton,37,Premier League,2017-2018,0,43,19,7,0,8,0,927,87,73,36,5,14,266,79,15,11,20,33,2,0,0,0,0,1,0,0,38,2949,35,3,24,3
18973,S. March,Solomon,March,,Midfielder,27,20\/07\/1994,Eastbourne,England,England,180 cm,88 kg,,6.685294,6.693982583836384,51,Brighton,37,Premier League,2017-2018,0,28,9,1,0,1,0,495,20,76,54,3,13,320,143,82,48,22,29,3,0,0,1,0,0,0,0,36,1841,18,18,8,20
18975,D. Pr\u00f6pper,Davy,Pr\u00f6pper,,Midfielder,30,02\/09\/1991,Arnhem,Netherlands,Netherlands,185 cm,79 kg,,6.74,6.641618156556868,51,Brighton,37,Premier League,2017-2018,0,36,5,0,0,4,0,1085,19,76,73,11,60,353,166,53,36,11,41,2,0,1,0,0,0,0,0,35,3120,35,0,1,0
18980,J. Izquierdo,Jos\u00e9 Heriberto,Izquierdo Mena,,Attacker,29,07\/07\/1992,Pereira,Colombia,Colombia,171 cm,73 kg,,6.774192999999999,6.993686044963607,51,Brighton,37,Premier League,2017-2018,0,52,16,5,0,3,0,410,21,78,23,0,16,185,83,51,32,13,20,2,0,0,2,0,0,0,0,32,1987,23,9,12,12
19620,S. Baldock,Sam,Baldock,,Attacker,32,15\/03\/1989,Bedford,England,England,170 cm,67 kg,,6.25,6.680886047380541,51,Brighton,37,Premier League,2017-2018,0,0,0,0,0,0,0,4,0,28,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,30,0,2,0,12
18982,G. Murray,Glenn,Murray,,Attacker,38,25\/09\/1983,Maryport,England,England,183 cm,80 kg,,6.794117,7.036723281930953,51,Brighton,37,Premier League,2017-2018,0,53,25,12,0,0,0,366,17,57,18,4,5,459,190,24,7,50,60,9,0,0,3,0,4,2,0,35,2197,25,10,15,11
19135,I. Brown,Isaiah,Brown,,Attacker,24,06\/01\/1997,Peterborough,England,England,182 cm,70 kg,,6.427272,6.686217557067942,51,Brighton,37,Premier League,2017-2018,0,1,1,0,0,0,0,90,6,70,3,0,1,68,25,10,6,3,3,0,0,0,0,0,0,0,0,13,306,4,9,4,11
81993,J. Walters,Jonathan,Walters,,Attacker,36,20\/09\/1983,Birkenhead,England,Republic of Ireland,183 cm,79 kg,,6.5,6.700874513988204,44,Burnley,37,Premier League,2017-2018,0,1,0,0,0,0,0,4,0,44,0,0,0,6,3,0,0,1,0,0,0,0,0,0,0,0,0,3,36,0,3,0,10
18923,S. Defour,Steven,Defour,,Midfielder,32,15\/04\/1988,Mechelen,Belgium,Belgium,173 cm,65 kg,,6.920833,6.855694863967839,44,Burnley,37,Premier League,2017-2018,0,19,7,1,0,1,0,851,19,82,33,7,46,128,58,16,13,7,13,6,0,0,0,0,0,0,0,24,2009,24,0,12,0
1747,S. Arfield,Scott,Nathaniel Arfield,,Midfielder,33,01\/11\/1988,Livingston,Scotland,Canada,178 cm,70 kg,,6.666666,6.713280060447114,44,Burnley,37,Premier League,2017-2018,0,18,7,2,0,1,0,244,8,66,36,1,12,176,75,26,14,14,21,3,0,0,0,0,0,0,0,18,1336,15,3,6,11
113,G. N&apos;Koudou,Georges-Kevin,N'Koudou Mbida,,Midfielder,26,13\/02\/1995,Versailles,France,France,172 cm,75 kg,,6.35,6.653078937861922,44,Burnley,37,Premier League,2017-2018,0,4,0,0,0,0,0,66,1,76,7,0,1,51,19,15,6,6,4,1,0,0,0,0,0,0,0,8,224,2,6,2,11
18925,A. Lennon,Aaron,Lennon,,Midfielder,34,16\/04\/1987,Chapeltown,England,England,165 cm,63 kg,,6.578571000000001,6.682032054352714,44,Burnley,37,Premier League,2017-2018,0,10,4,0,0,2,0,194,7,71,20,5,8,115,46,19,10,12,10,2,0,0,0,0,0,0,0,14,1124,13,1,7,1
18924,J. Hendrick,Jeff,Hendrick,,Midfielder,29,31\/01\/1992,Dublin,Republic of Ireland,Republic of Ireland,185 cm,79 kg,,6.691176,6.7885617568003145,44,Burnley,37,Premier League,2017-2018,0,25,6,2,0,2,0,650,26,79,16,2,8,205,73,32,24,18,19,1,0,0,0,0,0,0,0,34,2342,29,5,16,6
18911,N. Pope,Nick,Pope,,Goalkeeper,29,19\/04\/1992,Soham,England,England,191 cm,76 kg,,6.954285,6.364316220021152,44,Burnley,37,Premier League,2017-2018,0,0,0,0,35,0,113,429,4,39,0,0,0,16,13,0,0,1,1,3,0,0,0,0,0,0,1,35,3114,34,1,0,4
18916,M. Lowton,Matthew,Lowton,,Defender,32,09\/06\/1989,Chesterfield,England,England,180 cm,78 kg,,7.0,6.676399057023032,44,Burnley,37,Premier League,2017-2018,0,4,1,0,0,3,0,567,14,67,55,15,39,210,115,17,11,18,19,1,0,0,0,0,0,0,0,26,2294,25,1,0,9
18918,C. Taylor,Charlie,Taylor,,Defender,28,18\/09\/1993,York,England,England,176 cm,70 kg,,6.745454,6.639641268336015,44,Burnley,37,Premier League,2017-2018,0,0,0,0,0,0,0,218,4,65,16,5,15,96,59,18,8,12,7,3,0,0,0,0,0,0,0,11,949,10,1,0,19
2936,J. Tarkowski,James,Tarkowski,,Defender,29,19\/11\/1992,Manchester,England,England,185 cm,81 kg,,7.145161,6.807231962928234,44,Burnley,37,Premier League,2017-2018,0,18,5,0,0,0,0,798,7,70,46,43,50,338,225,13,11,24,25,5,0,0,0,2,0,0,0,31,2790,31,0,0,0
18917,B. Mee,Ben,Mee,,Defender,32,21\/09\/1989,Sale,England,England,180 cm,74 kg,,7.193103,6.859630993099933,44,Burnley,37,Premier League,2017-2018,25,25,8,0,0,0,0,818,6,75,33,42,33,286,178,3,3,29,14,5,0,0,0,0,0,0,0,29,2610,29,0,0,0
18912,P. Bardsley,Phil,Bardsley,,Defender,36,28\/06\/1985,Salford,Scotland,Scotland,180 cm,74 kg,,6.853846000000001,6.622302412353774,44,Burnley,37,Premier League,2017-2018,0,2,2,0,0,0,0,282,5,65,17,6,22,132,65,5,3,19,22,5,0,0,0,1,0,0,0,13,1126,13,0,1,20
18915,K. Long,Kevin,Long,,Defender,31,18\/08\/1990,Cork,Republic of Ireland,Republic of Ireland,188 cm,83 kg,,7.0875,6.753636033232265,44,Burnley,37,Premier League,2017-2018,0,10,2,1,0,2,0,388,6,68,32,14,19,212,131,0,0,21,15,1,0,0,0,1,0,0,0,16,1440,16,0,0,22
18922,J. Cork,Jack,Cork,,Midfielder,32,25\/06\/1989,London,England,England,183 cm,70 kg,,6.771052,6.716122432716567,44,Burnley,37,Premier League,2017-2018,9,15,5,2,0,1,0,1275,19,79,60,15,41,394,196,41,31,54,23,7,0,0,0,0,0,0,0,38,3420,38,0,0,0
2790,J. Gu\u00f0munds\u00adson,Johann,Berg Gu\u00f0munds\u00adson,,Midfielder,31,27\/10\/1990,Reykjav\u00edk,Iceland,Iceland,186 cm,78 kg,,7.057142,7.272460900812165,44,Burnley,37,Premier League,2017-2018,0,54,18,2,0,8,0,594,67,74,43,1,34,316,149,65,36,33,18,2,0,0,0,0,0,0,0,35,2839,32,3,9,4
18921,R. Brady,Robbie,Brady,,Midfielder,29,14\/01\/1992,Dublin,Republic of Ireland,Republic of Ireland,176 cm,71 kg,,7.193333,6.95943239882445,44,Burnley,37,Premier League,2017-2018,0,24,6,1,0,2,0,309,26,67,32,3,7,149,68,25,16,11,20,3,0,0,0,0,0,0,0,15,1279,15,0,2,0
18926,A. Westwood,Ashley,Westwood,,Midfielder,31,01\/04\/1990,Nantwich,England,England,175 cm,80 kg,,6.688888,6.695891585623192,44,Burnley,37,Premier League,2017-2018,0,8,1,0,0,1,0,490,9,69,13,9,19,74,34,4,2,10,13,2,0,0,0,0,0,0,0,19,1106,12,7,2,26
18931,C. Wood,Chris,Wood,,Attacker,30,07\/12\/1991,Auckland,New Zealand,New Zealand,191 cm,81 kg,,6.895833000000001,7.032680699853443,44,Burnley,37,Premier League,2017-2018,0,39,24,10,0,1,0,250,11,63,7,4,0,278,112,10,6,16,18,1,0,0,0,0,0,0,0,24,1633,20,4,13,5
18927,A. Barnes,Ashley Luke,Barnes,,Attacker,32,30\/10\/1989,Bath,England,England,186 cm,77 kg,,6.88,6.9370323000215315,44,Burnley,37,Premier League,2017-2018,0,60,22,9,0,0,0,310,18,55,21,5,2,526,189,25,16,71,53,10,0,0,0,0,0,0,0,36,2157,21,15,7,16
2931,T. Heaton,Tom,Heaton,,Goalkeeper,35,15\/04\/1986,Chester,England,England,188 cm,85 kg,,6.575,6.677636739434927,44,Burnley,37,Premier League,2017-2018,4,0,0,0,4,0,8,48,0,53,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,306,4,0,1,7
19513,S. Vokes,Sam,Vokes,,Attacker,32,21\/10\/1989,Southampton,England,Wales,186 cm,90 kg,,6.8,6.887121966367771,44,Burnley,37,Premier League,2017-2018,0,33,8,4,0,1,0,131,8,41,3,2,3,269,139,1,1,16,20,3,0,0,0,0,0,0,0,30,978,7,23,3,30
19597,N. Wells,Nahki,Wells,,Attacker,31,01\/06\/1990,Hamilton,Bermuda,Bermuda,170 cm,69 kg,,6.475,6.693656143479858,44,Burnley,37,Premier League,2017-2018,0,3,1,0,0,0,0,16,0,88,4,0,0,17,5,1,1,0,4,0,0,0,0,0,0,0,0,9,46,0,9,0,20
18810,A. Gray,Andre,Gray,,Attacker,30,26\/06\/1991,Wolverhampton,England,England,178 cm,83 kg,,6.607142,6.9177339210276045,44,Burnley,37,Premier League,2017-2018,0,34,13,0,0,2,0,215,18,67,2,0,4,123,26,11,2,5,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18919,Stephen Ward,Stephen,Ward,,Defender,35,20\/08\/1985,Dublin,Republic of Ireland,Republic of Ireland,184 cm,82 kg,,6.875,6.758848982585567,44,Burnley,37,Premier League,2017-2018,0,6,1,1,0,1,0,637,16,67,39,12,42,195,126,8,5,29,11,1,0,0,0,0,0,0,0,28,2462,28,0,2,1
37125,C. Musonda,Charly,Musonda Junior,,Attacker,24,15\/10\/1996,Brussel,Belgium,Belgium,173 cm,66 kg,,6.9,6.7290271628987846,49,Chelsea,37,Premier League,2017-2018,0,2,0,0,0,1,0,15,1,56,1,0,0,10,4,1,1,1,3,0,0,0,0,0,0,0,0,3,34,0,3,0,8
1347,V. Moses,Victor,Moses,,Midfielder,30,12\/12\/1990,Kaduna,Nigeria,Nigeria,177 cm,79 kg,,6.942857000000001,6.902286778528129,49,Chelsea,37,Premier League,2017-2018,0,35,11,3,0,3,0,638,21,72,37,4,16,239,124,55,32,27,23,3,0,0,1,0,0,0,0,28,2118,25,3,11,8
108,F\u00e0bregas,Francesc,F\u00e0bregas i Soler,,Midfielder,33,04\/05\/1987,Vilassar de Mar,Spain,Spain,180 cm,77 kg,,7.359375,7.66586027401979,49,Chelsea,37,Premier League,2017-2018,0,38,10,2,0,4,0,1826,91,82,68,4,22,244,118,25,18,22,25,5,1,0,0,0,0,0,0,32,2309,25,7,9,11
2299,Pedro,Pedro Eliezer,Rodr\u00edguez Ledesma,,Attacker,34,28\/07\/1987,Santa Cruz de Tenerife,Spain,Spain,169 cm,65 kg,,7.0,7.113729659983617,49,Chelsea,37,Premier League,2017-2018,0,56,20,4,0,2,0,544,26,80,20,1,13,152,71,51,33,18,9,1,0,0,0,0,0,0,0,31,1522,17,14,13,18
1635,T. Bakayoko,Tiemou\u00e9,Bakayoko,,Midfielder,27,17\/08\/1994,Paris,France,France,185 cm,77 kg,,6.846428,6.9320578375701825,49,Chelsea,37,Premier League,2017-2018,0,40,9,2,0,2,0,954,16,82,63,6,37,318,163,49,36,24,50,4,1,0,0,0,0,0,0,29,2124,24,5,3,10
59,Morata,\u00c1lvaro Borja,Morata Mart\u00edn,,Attacker,29,23\/10\/1992,Madrid,Spain,Spain,190 cm,84 kg,,7.043333000000001,7.388175499256275,49,Chelsea,37,Premier League,2017-2018,0,79,34,11,0,6,0,422,35,75,13,4,6,348,143,59,32,44,41,7,0,0,0,0,0,0,0,31,2066,24,7,12,7
30531,J. Boga,Jeremie,Boga,,Attacker,24,03\/01\/1997,Marseille,France,C\u00f4te d'Ivoire,172 cm,68 kg,,6.5,6.739608505980144,49,Chelsea,37,Premier League,2017-2018,0,0,0,0,0,0,0,4,0,100,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,18,1,0,1,0
2286,D. Zappacosta,Davide,Zappacosta,,Defender,29,11\/06\/1992,Sora,Italy,Italy,185 cm,70 kg,,6.742857000000001,6.740919059504419,49,Chelsea,37,Premier League,2017-2018,0,25,11,1,0,1,0,378,13,77,26,2,6,132,64,37,14,10,7,0,0,0,0,0,0,0,0,22,1095,12,10,7,19
730,T. Courtois,Thibaut,Courtois,,Goalkeeper,29,11\/05\/1992,Bree,Belgium,Belgium,199 cm,96 kg,,6.865714,6.33119595973817,49,Chelsea,37,Premier League,2017-2018,0,0,0,0,34,0,76,693,0,70,0,0,0,10,7,0,0,3,2,2,0,0,0,0,0,0,0,35,3150,35,0,0,0
2296,E. Hazard,Eden,Hazard,,Attacker,30,07\/01\/1991,La Louvi\u00e8re,Belgium,Belgium,175 cm,74 kg,,7.817647,8.30980673583791,49,Chelsea,37,Premier League,2017-2018,0,71,37,12,0,4,0,1144,84,82,6,0,3,422,261,200,165,82,13,2,0,0,1,0,2,0,0,34,2433,28,6,17,7
2279,E. Ampadu,Ethan,Ampadu,,Defender,21,14\/09\/2000,Exeter,England,Wales,183 cm,78 kg,,6.7,6.72461178850937,49,Chelsea,37,Premier League,2017-2018,0,0,0,0,0,0,0,19,0,100,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,1,0,12
18902,Kenedy,Robert Kenedy,Nunes do Nascimento,,Midfielder,25,08\/02\/1996,Santa Rita do Sapuca\u00ed,Brazil,Brazil,182 cm,77 kg,,6.907692,6.897544720556445,49,Chelsea,37,Premier League,2017-2018,0,23,5,0,0,2,0,272,14,76,31,1,15,160,70,34,17,20,15,0,0,0,1,0,0,0,0,0,0,0,0,0,4
2275,W. Caballero,Wilfredo Daniel,Caballero,,Goalkeeper,40,28\/09\/1981,Entre R\u00edos,Argentina,Argentina,186 cm,81 kg,,6.566666000000001,6.646578648630862,49,Chelsea,37,Premier League,2017-2018,0,0,0,0,4,0,7,61,0,72,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,270,3,0,0,35
2285,A. R\u00fcdiger,Antonio,R\u00fcdiger,,Defender,28,03\/03\/1993,Berlin,Germany,Germany,190 cm,85 kg,,7.003703,6.693527364211276,49,Chelsea,37,Premier League,2017-2018,0,16,4,2,0,1,0,1529,3,87,31,15,24,210,111,10,8,14,26,4,0,0,0,0,0,0,0,27,2336,25,2,0,11
2278,Marcos Alonso,Marcos,Alonso Mendoza,,Defender,31,28\/12\/1990,Madrid,Spain,Spain,188 cm,84 kg,,7.127272,7.245036845158033,49,Chelsea,37,Premier League,2017-2018,0,65,23,7,0,2,0,1070,34,78,51,5,47,295,158,33,17,31,26,6,0,0,0,0,0,0,0,33,2860,33,0,5,1
2282,A. Christensen,Andreas,Christensen,,Defender,25,10\/04\/1996,Liller\u00f8d,Denmark,Denmark,188 cm,78 kg,,7.096,6.715773734110412,49,Chelsea,37,Premier League,2017-2018,0,12,1,0,0,0,0,1260,4,92,26,17,38,138,98,5,5,13,8,0,0,0,0,0,0,0,0,27,2071,23,4,6,13
2280,Azpilicueta,C\u00e9sar,Azpilicueta Tanco,,Defender,32,28\/08\/1989,Pamplona,Spain,Spain,178 cm,76 kg,,7.354054,6.999007701644354,49,Chelsea,37,Premier League,2017-2018,14,13,3,2,0,6,0,2395,32,84,80,22,54,293,179,9,6,13,25,1,0,0,0,0,0,0,0,37,3330,37,0,0,1
2284,Emerson,Emerson,Palmieri dos Santos,,Defender,27,03\/08\/1994,Santos,Brazil,Italy,176 cm,63 kg,,6.72,6.715900254753907,49,Chelsea,37,Premier League,2017-2018,0,2,2,0,0,1,0,105,1,64,6,0,2,27,18,8,5,5,3,0,0,0,0,0,0,0,0,5,279,3,2,1,9
2290,N. Kant\u00e9,N'Golo,Kant\u00e9,,Midfielder,30,29\/03\/1991,Paris,France,France,168 cm,68 kg,,7.144117,7.040556396730083,49,Chelsea,37,Premier League,2017-2018,0,25,5,1,0,1,0,1921,41,88,113,4,86,369,191,57,47,15,41,3,0,0,0,0,0,0,0,34,2998,34,0,4,0
2288,D. Drinkwater,Daniel Noel,Drinkwater,,Midfielder,31,05\/03\/1990,Manchester,England,England,178 cm,79 kg,,6.7,6.751927660907129,49,Chelsea,37,Premier League,2017-2018,0,6,2,1,0,0,0,331,5,84,15,2,8,52,22,4,3,4,10,0,0,0,0,0,0,0,0,12,522,5,7,2,15
2295,O. Giroud,Olivier,Giroud,,Attacker,35,30\/09\/1986,Chamb\u00e9ry,France,France,192 cm,93 kg,,6.84375,6.8720089434580665,49,Chelsea,37,Premier League,2017-2018,0,18,6,3,0,0,0,95,7,65,5,0,1,65,31,1,1,2,7,0,0,0,0,0,0,0,0,13,610,6,7,4,7
2298,C. Hudson-Odoi,Callum,Hudson-Odoi,,Attacker,21,07\/11\/2000,,England,England,182 cm,76 kg,,7.0,6.750894583615026,49,Chelsea,37,Premier League,2017-2018,0,2,1,0,0,0,0,12,0,75,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,2,27,0,2,0,4
902,N. Mati\u0107,Nemanja,Mati\u0107,,Midfielder,33,01\/08\/1988,\u0160abac,Serbia,Serbia,194 cm,85 kg,,7.113888,7.305775196987601,49,Chelsea,37,Premier League,2017-2018,0,18,3,0,0,1,0,2281,25,86,70,13,64,350,202,65,54,22,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2287,R. Barkley,Ross,Barkley,,Midfielder,28,05\/12\/1993,Liverpool,England,England,189 cm,76 kg,,6.6,6.747151988417324,49,Chelsea,37,Premier League,2017-2018,0,2,1,0,0,0,0,38,2,75,0,1,0,16,8,6,5,1,1,0,0,0,0,0,0,0,0,2,131,2,0,2,6
2283,David Luiz,David Luiz,Moreira Marinho,,Defender,34,22\/04\/1987,Diadema,Brazil,Brazil,189 cm,84 kg,,6.94,6.709711663734567,49,Chelsea,37,Premier League,2017-2018,0,11,4,1,0,0,0,420,1,84,18,5,24,95,51,5,3,15,12,4,0,1,0,0,0,0,0,10,839,9,1,0,4
2294,Willian,Willian,Borges da Silva,,Attacker,33,09\/08\/1988,Ribeir\u00e3o Pires,Brazil,Brazil,175 cm,77 kg,,7.272222,7.568676049756879,49,Chelsea,37,Premier League,2017-2018,0,54,25,6,0,7,0,741,62,76,22,1,10,240,135,98,67,36,10,1,0,0,1,0,1,0,0,36,1883,20,16,9,17
2281,G. Cahill,Gary,Cahill,,Defender,36,19\/12\/1985,Dronfield,England,England,193 cm,86 kg,,6.877777,6.6841892167178045,49,Chelsea,37,Premier League,2017-2018,24,10,3,0,0,0,0,1184,3,88,29,14,27,202,141,4,4,17,17,1,0,1,0,0,0,0,0,27,2084,24,3,1,10
2927,M. Batshuayi,Michy,Batshuayi Tunga,,Attacker,28,02\/10\/1993,Brussel,Belgium,Belgium,184 cm,74 kg,,6.7,6.775001465872305,49,Chelsea,37,Premier League,2017-2018,0,13,5,2,0,1,0,67,1,73,5,0,1,49,20,6,5,3,4,0,0,0,0,0,0,0,0,12,353,3,9,2,18
90488,Yohan Cabaye,Yohan,Cabaye,,Midfielder,34,14\/01\/1986,Tourcoing,France,France,174 cm,71 kg,,6.874192999999999,6.963030257291428,52,Crystal Palace,37,Premier League,2017-2018,1,38,12,0,0,1,0,1068,42,81,71,4,79,273,110,23,10,23,35,7,0,0,0,0,0,0,0,31,2388,28,3,15,5
18837,Juli\u00e1n Speroni,Juli\u00e1n,Speroni,,Goalkeeper,40,18\/05\/1979,Buenos Aires,Argentina,Argentina,186 cm,87 kg,,6.754544999999999,6.568569662065819,52,Crystal Palace,37,Premier League,2017-2018,0,0,0,0,14,0,31,130,0,46,0,0,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,11,990,11,0,0,18
18841,P. Souar\u00e9,Pape,N'Diaye Souar\u00e9,,Defender,30,06\/06\/1990,Mbao,Senegal,Senegal,178 cm,68 kg,,6.3,6.7116218074462015,52,Crystal Palace,37,Premier League,2017-2018,0,0,0,0,0,0,0,8,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,1,0,17
69388,Damien Delaney,Damien,Delaney,,Defender,39,20\/07\/1981,Douglas,Republic of Ireland,Republic of Ireland,191 cm,89 kg,,5.85,6.691881633532692,52,Crystal Palace,37,Premier League,2017-2018,0,0,0,0,0,0,0,30,0,40,0,0,3,7,3,1,1,0,0,0,0,0,0,0,0,0,0,2,95,1,1,0,9
2905,Lee Chung-Yong,Chung-Yong,Lee,,Attacker,32,02\/07\/1988,Seoul,Korea Republic,Korea Republic,180 cm,70 kg,,6.475,6.700498461658179,52,Crystal Palace,37,Premier League,2017-2018,0,1,0,0,0,0,0,55,2,73,2,0,2,16,8,2,2,2,1,0,0,0,0,0,0,0,0,7,130,1,6,1,24
8492,A. S\u00f8rloth,Alexander,S\u00f8rloth,,Attacker,26,05\/12\/1995,Trondheim,Norway,Norway,193 cm,90 kg,,6.925,6.771884441220866,52,Crystal Palace,37,Premier League,2017-2018,0,7,3,0,0,0,0,65,6,60,6,0,2,84,39,12,11,2,6,0,0,0,0,0,0,0,0,4,360,4,0,0,5
19052,Jason Puncheon,Jason,Puncheon,,Midfielder,34,18\/06\/1986,London,England,England,173 cm,70 kg,,6.5,6.739346379399446,52,Crystal Palace,37,Premier League,2017-2018,6,10,2,0,0,0,0,200,5,75,13,0,5,65,24,5,4,3,14,5,0,0,0,0,0,0,0,10,570,6,4,3,13
18855,L. Lumeka,Levi Jeremiah,Lumeka,,Attacker,23,05\/09\/1998,,England,England,170 cm,,,6.3,6.718747092523754,52,Crystal Palace,37,Premier League,2017-2018,0,1,0,0,0,0,0,5,0,71,1,0,1,6,2,3,1,0,0,0,0,0,0,0,0,0,0,1,25,0,1,0,1
38700,Sullay Kaikai,Sullay,Kaikai,,Midfielder,25,26\/08\/1995,London,England,England,182 cm,73 kg,,7.2,6.728014649806293,52,Crystal Palace,37,Premier League,2017-2018,0,0,0,0,0,0,0,4,0,66,1,0,0,4,3,2,2,0,0,0,0,0,0,0,0,0,0,1,13,0,1,0,5
19018,T. Fosu-Mensah,Timothy Evans,Fosu-Mensah,,Defender,23,02\/01\/1998,Amsterdam,Netherlands,Netherlands,190 cm,78 kg,,6.74,6.65675993952519,52,Crystal Palace,37,Premier League,2017-2018,0,8,0,0,0,0,0,456,6,74,42,9,31,151,85,18,11,13,18,2,0,0,0,0,0,0,0,21,1594,17,4,2,13
18846,A. Wan-Bissaka,Aaron,Wan-Bissaka,,Defender,24,26\/11\/1997,London,England,England,183 cm,72 kg,,7.414285,6.765006530563775,52,Crystal Palace,37,Premier League,2017-2018,0,0,0,0,0,0,0,148,3,65,29,7,15,78,54,15,13,3,2,1,0,0,0,0,0,0,0,7,628,7,0,1,7
2292,R. Loftus-Cheek,Ruben,Loftus-Cheek,,Midfielder,25,23\/01\/1996,London,England,England,191 cm,88 kg,,6.913042999999999,6.91622002174426,52,Crystal Palace,37,Premier League,2017-2018,0,32,7,2,0,3,0,596,26,80,22,2,23,367,188,109,72,62,17,1,0,0,1,0,0,0,0,24,1875,21,3,4,3
18836,W. Hennessey,Wayne,Hennessey,,Goalkeeper,34,24\/01\/1987,Bangor,Wales,Wales,198 cm,90 kg,,6.811111,6.411870191262041,52,Crystal Palace,37,Premier League,2017-2018,0,0,0,0,41,0,91,317,1,46,0,0,2,10,10,0,0,2,0,1,0,0,0,0,0,0,0,27,2430,27,0,0,9
18847,J. Ward,Joel,Ward,,Defender,32,29\/10\/1989,Portsmouth,England,England,188 cm,83 kg,,6.878947,6.709366249860081,52,Crystal Palace,37,Premier League,2017-2018,0,5,1,0,0,1,0,488,8,71,34,11,29,182,104,14,8,29,25,4,0,0,0,0,0,0,0,19,1616,19,0,3,4
